Fp1 Fz F3 F7 FT9 FC5 FC1 C3 T7 TP9 CP5 CP1 Pz P3 P7 O1 Oz O2 P4 P8 TP10 CP6 CP2 Cz C4 T8 FT10 FC6 FC2 F4 F8 Fp2 HEOG
2.1982061298331246e-05 3.6214772990206257e-05 3.8777070585638285e-05 2.662453152879607e-05 1.2568249303512857e-06 3.484877379378304e-05 3.0558450816897675e-05 2.7613526981440373e-05 2.0336490706540644e-05 9.266440429200884e-06 1.5320361853810027e-05 2.06257427635137e-05 1.560796590638347e-05 1.2333602171565872e-05 7.031964287307346e-06 9.52652408159338e-06 8.659556442580651e-06 7.318472398765152e-06 1.6419990060967393e-05 1.8689237549551763e-05 4.33938339483575e-06 1.8804126739269122e-05 2.139363277819939e-05 2.4476112230331637e-05 2.9220052965683863e-05 1.9616802092059515e-05 1.0231060514342971e-05 3.3456690289312974e-05 3.11999065161217e-05 3.227625347790308e-05 1.9993798559880815e-05 1.3643252714246046e-05 0.0002186537894885987
2.2189406081452034e-05 3.6545163311529905e-05 3.9531762013211846e-05 2.783819945761934e-05 1.7866321968540433e-06 3.5718992876354605e-05 3.1180348742054775e-05 2.8684036806225777e-05 2.179598595830612e-05 9.122441042563878e-06 1.6504463928868063e-05 2.1534835468628444e-05 1.6562898963456973e-05 1.3126598787494004e-05 7.333154826483224e-06 1.016150872601429e-05 9.324094207840972e-06 9.53512244450394e-06 1.7212418242706917e-05 1.9403305486775935e-05 4.453728251974098e-06 1.933553176058922e-05 2.2182788598001935e-05 2.5026227376656607e-05 2.9938826628495008e-05 2.0593251974787563e-05 1.0063631634693593e-05 3.373568688402884e-05 3.16883233608678e-05 3.230723814340308e-05 1.972274731087964e-05 1.3183439477870706e-05 0.0001218553661601618
2.2487654860015027e-05 3.683362592710182e-05 4.010676275356673e-05 2.90529405901907e-05 2.461605163261993e-06 3.633597953012213e-05 3.179166742484085e-05 2.971249705296941e-05 2.302853317814879e-05 9.140942893282045e-06 1.7674188711680472e-05 2.2478101527667604e-05 1.7596550605958328e-05 1.3967734048492275e-05 7.742566594970413e-06 1.08445092337206e-05 1.0087404916703235e-05 1.2064490874763578e-05 1.8101798559655435e-05 2.0172399672446772e-05 4.632660875358852e-06 1.9949737179558724e-05 2.3006334231467918e-05 2.5605719201848842e-05 3.066618592129089e-05 2.1649320842698216e-05 9.938305083778687e-06 3.4014778066193685e-05 3.213002855773084e-05 3.218170240870677e-05 1.9464983779471368e-05 1.2672398042923305e-05 1.5394884030683897e-05
2.2861649995320477e-05 3.707829091581516e-05 4.048228220199235e-05 3.0172102924552746e-05 3.216740651623695e-06 3.6666988307842985e-05 3.2382802601205185e-05 3.0662537028547376e-05 2.3978547687875107e-05 9.321783181803767e-06 1.8781576727633364e-05 2.343960659345612e-05 1.869673542387318e-05 1.4850630577711854e-05 8.241688192356378e-06 1.1564928172447253e-05 1.093770879379008e-05 1.4899494090059306e-05 1.9098835764452815e-05 2.103196493408177e-05 4.891999651590595e-06 2.066025263047777e-05 2.3860800865804777e-05 2.6213772798655555e-05 3.1398842111229897e-05 2.273334757774137e-05 9.861147191259079e-06 3.429114804021083e-05 3.2521315006306395e-05 3.190695497323759e-05 1.9213361156289466e-05 1.213373525388306e-05 -9.280942322220653e-05
2.3293601771001704e-05 3.7281119148246944e-05 4.06516483053565e-05 3.111540718236938e-05 3.98841621063184e-06 3.669772922876291e-05 3.2946569263003767e-05 3.1506959203397855e-05 2.4621676857350394e-05 9.658388080424629e-06 1.9789536963799037e-05 2.4408242097706534e-05 1.9853963749483228e-05 1.5773961422382854e-05 8.816208719508722e-06 1.2321781468926929e-05 1.1868520232383162e-05 1.801697726477869e-05 2.0214076357660815e-05 2.202230280090589e-05 5.2511227295326535e-06 2.1480229406733997e-05 2.4746543203946203e-05 2.685094477783423e-05 3.2137977541424334e-05 2.3794229491613805e-05 9.840409802563954e-06 3.4566463000373915e-05 3.2865100365597755e-05 3.1502455385634676e-05 1.896629146358464e-05 1.1597074262681417e-05 -0.00019486127712298185
2.3761052943882532e-05 3.7445272027980536e-05 4.06195322284475e-05 3.1821298762224615e-05 4.718064701592084e-06 3.643114541773684e-05 3.347708116052672e-05 3.222689338144846e-05 2.4962570023490116e-05 1.0135234333574772e-05 2.067147579509765e-05 2.53750058618607e-05 2.1057694539194927e-05 1.6736679754103534e-05 9.451989171793684e-06 1.3117852176947054e-05 1.2873954801762011e-05 2.1370511603890918e-05 2.1452051441883668e-05 2.317795042472426e-05 5.725651590182679e-06 2.2417534637497738e-05 2.566396869951859e-05 2.751570355030708e-05 3.2885403925320134e-05 2.4782195396255702e-05 9.883947313937824e-06 3.48438297805842e-05 3.316793663543649e-05 3.099704554188065e-05 1.8726039343164302e-05 1.1093743523815647e-05 -0.0002834704937413335
2.423611113044899e-05 3.7572452129097655e-05 4.039824125356972e-05 3.224614556529559e-05 5.355102985049598e-06 3.588503386708908e-05 3.39663092745468e-05 3.280934106442146e-05 2.5029654352692887e-05 1.0727700100687798e-05 2.1408184693427756e-05 2.6329689717385918e-05 2.229348501714412e-05 1.7735226720105857e-05 1.0134645890502725e-05 1.395591243635863e-05 1.3944823876954615e-05 2.488875361450482e-05 2.2807422283221968e-05 2.4519824364688247e-05 6.3227062128135e-06 2.3471229724236764e-05 2.6610217901179567e-05 2.8200460292282514e-05 3.3639833418419585e-05 2.5649103918112814e-05 9.997324923460837e-06 3.512369221425615e-05 3.3436150260968134e-05 3.042204480152577e-05 1.8493481547920965e-05 1.0652400305843912e-05 -0.0003523541381582618
2.468593265803065e-05 3.766184454434551e-05 4.0006205381359905e-05 3.236733391531743e-05 5.858338681719033e-06 3.509005546220578e-05 3.440264845266938e-05 3.324572753626853e-05 2.486907942511607e-05 1.1400230505387299e-05 2.1987656509736553e-05 2.725911144807469e-05 2.3541972041130066e-05 1.8760158127406612e-05 1.0846991244761739e-05 1.48372137118713e-05 1.506788976257667e-05 2.8478763852035627e-05 2.426406899758149e-05 2.6055511625600047e-05 7.0393452915595844e-06 2.4630222469568253e-05 2.7576783395488746e-05 2.8891510737594217e-05 3.439548163441941e-05 2.635016426211223e-05 1.0182537153013982e-05 3.540205943863839e-05 3.367376120877452e-05 2.9809245461365208e-05 1.8269232896273024e-05 1.0295988431607839e-05 -0.0003967790980823338
2.507615317881573e-05 3.771121191675775e-05 3.946851575165056e-05 3.218298661522567e-05 6.204109013197012e-06 3.4089567634509876e-05 3.477418067632243e-05 3.353384818183258e-05 2.453922752465587e-05 1.2112685908505227e-05 2.2406902644434012e-05 2.814929757732898e-05 2.4780300009297207e-05 1.9797786080744117e-05 1.1571775758056901e-05 1.5760191672598012e-05 1.622612944629509e-05 3.202542939106934e-05 2.579507781774737e-05 2.7772464818554e-05 7.862734491936862e-06 2.5873518097796477e-05 2.85513888229616e-05 2.9570866900030524e-05 3.514203490340151e-05 2.685055551410187e-05 1.0440611731610261e-05 3.567324165487662e-05 3.3883658034028485e-05 2.919092912634369e-05 1.8055932741845027e-05 1.0043127076642122e-05 -0.0004139554512221366
2.537914588174317e-05 3.7725014408351853e-05 3.882244345732033e-05 3.172031938447617e-05 6.392805516952649e-06 3.294490306871012e-05 3.507576911943033e-05 3.368523175595328e-05 2.4110491722240113e-05 1.282999073737301e-05 2.2677022570860572e-05 2.899275568779558e-05 2.5989495043177158e-05 2.0837091142311692e-05 1.2298139154154342e-05 1.6725280147511512e-05 1.7404076061211526e-05 3.540458783390932e-05 2.737008071562741e-05 2.964445411635097e-05 8.777212315180805e-06 2.717771531024482e-05 2.952392060251441e-05 3.0224664442357607e-05 3.587249375414103e-05 2.713343928917311e-05 1.077576325769769e-05 3.593522706069052e-05 3.4074357245117426e-05 2.8604259568965062e-05 1.786721622920595e-05 9.914031579683069e-06 -0.000403151469072327
2.5568529963493347e-05 3.7703961424995214e-05 3.810551424976438e-05 3.102248956565745e-05 6.439150183723541e-06 3.172073411406018e-05 3.529923196765594e-05 3.371370257809758e-05 2.3648282876820303e-05 1.3515960745280609e-05 2.281252272950951e-05 2.977809344884008e-05 2.714581751206424e-05 2.1859072148799896e-05 1.3012539966439363e-05 1.7725024008541368e-05 1.8579899915494025e-05 3.8482558011310175e-05 2.8946671591256745e-05 3.16219957312569e-05 9.755181963555515e-06 2.8508982722996734e-05 3.0477454856736585e-05 3.083333285758272e-05 3.65727100870572e-05 2.7194213544134982e-05 1.1188210010004696e-05 3.618159098550677e-05 3.4248772863065824e-05 2.8079697585781105e-05 1.7716956790536642e-05 9.918963769450784e-06 -0.00036563456524163485
2.5624563932069577e-05 3.764951179618947e-05 3.735745121957734e-05 3.014676258317195e-05 6.375030352501199e-06 3.0485734896501526e-05 3.543978891684674e-05 3.363802170497365e-05 2.321079773537349e-05 1.4140888197289314e-05 2.2834266928839497e-05 3.0495564715238288e-05 2.8226073482073843e-05 2.284403490193654e-05 1.3704037883144338e-05 1.8748854927252978e-05 1.9730690837604925e-05 4.112685564905405e-05 3.047806785616558e-05 3.364056829013862e-05 1.0765289516712073e-05 2.9828686820110306e-05 3.139358523185365e-05 3.1378240237245336e-05 3.722640030900948e-05 2.7045074602938257e-05 1.1677557267830707e-05 3.64059342246037e-05 3.440829095779918e-05 2.7643383873510174e-05 1.7622169252717867e-05 1.0063414265459869e-05 -0.00030450712074525654
2.553397098381538e-05 3.7563731893897057e-05 3.661752998596057e-05 2.9160513804527e-05 6.244431915547466e-06 2.930778828158509e-05 3.549464599927887e-05 3.348058453411795e-05 2.284238325955812e-05 1.468225491407793e-05 2.2766686015529558e-05 3.1136092729866505e-05 2.920890437962953e-05 2.3770437110215425e-05 1.4362834917847067e-05 1.9781200535362586e-05 2.083132858388126e-05 4.321424421505071e-05 3.191525684087537e-05 3.5623172152554616e-05 1.177126159745967e-05 3.109516910626553e-05 3.2251882657874376e-05 3.184199158567935e-05 3.781525811064057e-05 2.671528454811778e-05 1.2241297554282937e-05 3.660149741335772e-05 3.4551925637060776e-05 2.7314614271745086e-05 1.7603166270419024e-05 1.0347315765102394e-05 -0.0002243444905616343
2.5287608877988532e-05 3.7444624467752874e-05 3.591738277464174e-05 2.813013270497322e-05 6.094392119848635e-06 2.8244543500477448e-05 3.545805884641595e-05 3.326051228214055e-05 2.256506195408292e-05 1.5122506738407537e-05 2.2630132662015967e-05 3.168669718434103e-05 3.0070172215346247e-05 2.4611488697701134e-05 1.4975155863794498e-05 2.079551813949365e-05 2.1850244593224488e-05 4.46340418420732e-05 3.320363612147048e-05 3.74793671653606e-05 1.2729617083095945e-05 3.226110857212916e-05 3.302636832813732e-05 3.22038795275148e-05 3.831531648756936e-05 2.6246250854455866e-05 1.2870696082245559e-05 3.675623520393856e-05 3.467159694992006e-05 2.7100400984636508e-05 1.7675294657237828e-05 1.0759164979390334e-05 -0.00013076464529149234
2.4882041543605737e-05 3.7285859434632584e-05 3.527882290654816e-05 2.711628440010827e-05 5.9684352891054004e-06 2.7338795916875824e-05 3.532376285875216e-05 3.299234958831221e-05 2.237752778455615e-05 1.545030863780994e-05 2.2440983229898848e-05 3.213251693523489e-05 3.0785027774982154e-05 2.5337883926113136e-05 1.5525018170592375e-05 2.1757756258011796e-05 2.2752079530619085e-05 4.5297489123186097e-05 3.4289161703782156e-05 3.911392195732333e-05 1.3594663869298529e-05 3.3277170587098226e-05 3.3687967516016215e-05 3.244297840865329e-05 3.8698643038515e-05 2.568968375271652e-05 1.3551435586123262e-05 3.68550572602544e-05 3.475237826933153e-05 2.6995450753020123e-05 1.7848549759946764e-05 1.1278208148723934e-05 -2.9661667213076726e-05
2.432230394333601e-05 3.7080462789162993e-05 3.471555100986734e-05 2.6172165235038847e-05 5.905282250751043e-06 2.662020779098384e-05 3.508691952447407e-05 3.2687996281310916e-05 2.225901698693633e-05 1.5665053069824353e-05 2.221284194092732e-05 3.245926200179383e-05 3.133211430395022e-05 2.5923178327502683e-05 1.599733150214888e-05 2.2629963496001437e-05 2.3502247131546028e-05 4.514634929364547e-05 3.512352850520983e-05 4.043571243528277e-05 1.4325290067063179e-05 3.4097738534910604e-05 3.4209260775242e-05 3.254116381867789e-05 3.893855682690628e-05 2.5107610781560652e-05 1.4266764992498793e-05 3.688336073537357e-05 3.4776414395309985e-05 2.6984285796061158e-05 1.8128745068679564e-05 1.187799443869153e-05 7.31920445105061e-05
2.3623992092325352e-05 3.682410533656366e-05 3.423500675125979e-05 2.534318991820328e-05 5.937699825153686e-06 2.610593037388753e-05 3.474760887911543e-05 3.2358733733417466e-05 2.217494693468325e-05 1.5779285604367033e-05 2.1958570869173855e-05 3.2656975236022845e-05 3.169842602801509e-05 2.634684460645076e-05 1.6381558452849276e-05 2.3375900127575733e-05 2.40713961829897e-05 4.4161297410028055e-05 3.567040403140709e-05 4.136883217142895e-05 1.4890115380694624e-05 3.468632712610997e-05 3.456824197201058e-05 3.248758730478585e-05 3.9013804780552164e-05 2.4568844310124405e-05 1.5000721759861335e-05 3.68314613297116e-05 3.4726854210020974e-05 2.70465334324399e-05 1.8519038349040784e-05 1.2530465028248727e-05 0.0001726245100144297
2.2813976102042943e-05 3.6515655665425584e-05 3.383990406291559e-05 2.4666680474183522e-05 6.088872396503575e-06 2.580006366770249e-05 3.431213917792775e-05 3.201621802872978e-05 2.208377918577753e-05 1.5818119209143333e-05 2.1690195353585295e-05 3.27223569911439e-05 3.1880717870080844e-05 2.6598623662721366e-05 1.6673537174938247e-05 2.3964310457813554e-05 2.443918856442906e-05 4.236563836457208e-05 3.590933192754164e-05 4.185867146588862e-05 1.5270294170477428e-05 3.5018863854929805e-05 3.475117773632519e-05 3.228001878596842e-05 3.891119922627695e-05 2.414403934380971e-05 1.5738633010187186e-05 3.6695484595838934e-05 3.45895896316506e-05 2.715835398703348e-05 1.901942232507281e-05 1.320808041782584e-05 0.0002643792540766299
2.1928884962107986e-05 3.615535388235003e-05 3.3526062907185405e-05 2.4165512513718568e-05 6.368330559780588e-06 2.569180287537165e-05 3.378975816303864e-05 3.166842361679301e-05 2.1939760699751787e-05 1.5813127902220003e-05 2.14170304388972e-05 3.265618943260051e-05 3.188243499607779e-05 2.6675817935029045e-05 1.687305666564498e-05 2.436756949464325e-05 2.459133065713104e-05 3.9819937228458e-05 3.583385841920972e-05 4.187380545772612e-05 1.5457417248398997e-05 3.508213194436394e-05 3.475056291790679e-05 3.192182703060098e-05 3.8624999433523044e-05 2.3896825950942002e-05 1.64647262863582e-05 3.647558332886547e-05 3.435214966884814e-05 2.7291611331747845e-05 1.9623479602159932e-05 1.3883653082302772e-05 0.00034552981378510594
2.1005280359531753e-05 3.5736982681555673e-05 3.3275056921411306e-05 2.383954415563494e-05 6.761483746231534e-06 2.5748176994966343e-05 3.318470771773718e-05 3.131206540274434e-05 2.1690189896617085e-05 1.579345371283125e-05 2.113726077368483e-05 3.2455056498292834e-05 3.170678246533498e-05 2.6574953153613023e-05 1.6975836842902936e-05 2.4556518837925978e-05 2.451417822157964e-05 3.661119990283623e-05 3.544482751749456e-05 4.140182863920927e-05 1.5448818885488436e-05 3.486774949124083e-05 3.455885962466709e-05 3.141456545563415e-05 3.8149442843860015e-05 2.3871716621215455e-05 1.7156204194179736e-05 3.616894537117332e-05 3.399742490728386e-05 2.7408830646891147e-05 2.031191070273053e-05 1.452561809855979e-05 0.00041468392009846866
2.008657065744046e-05 3.5257249692222103e-05 3.306521466583945e-05 2.367830711591523e-05 7.240770628413884e-06 2.5927738533937372e-05 3.2505518902326e-05 3.094255589530803e-05 2.129243512172252e-05 1.5791383702890016e-05 2.084871448460035e-05 3.212234514649026e-05 3.136629311484285e-05 2.6304083803552203e-05 1.698416963336058e-05 2.4514267352060415e-05 2.4207185560953803e-05 3.2862084481166676e-05 3.476077108643949e-05 4.0461156459059566e-05 1.52555057866266e-05 3.4381817386019975e-05 3.417819971218705e-05 3.076731081819162e-05 3.748929520952515e-05 2.409743501630146e-05 1.7792741346056573e-05 3.577919051167555e-05 3.351365012349561e-05 2.74744688795181e-05 2.106039028149098e-05 1.5106924365682062e-05 0.0004717702395282686
1.9217295630369335e-05 3.471176023595035e-05 3.286977516836487e-05 2.3658141799387522e-05 7.764384463371243e-06 2.617945210658945e-05 3.1759616831550375e-05 3.055019260500558e-05 2.07153116207337e-05 1.583511766511947e-05 2.0544215658446774e-05 3.1661482353229076e-05 3.087579534621909e-05 2.5874998755170964e-05 1.6900994523894042e-05 2.4229953851317987e-05 2.3675234842812642e-05 2.8715852749883197e-05 3.381086571607739e-05 3.90944151149597e-05 1.4896647371642757e-05 3.3639382309047505e-05 3.3615553547861055e-05 2.999093157995958e-05 3.665504846139811e-05 2.4580198441981338e-05 1.8352706320001744e-05 3.5311360988998786e-05 3.289132655481808e-05 2.745281017269008e-05 2.1837740860064514e-05 1.5603212887072004e-05 0.0005179679719731212
1.8440541680320166e-05 3.4096312447218224e-05 3.266024214099161e-05 2.3746737497276627e-05 8.280921974801458e-06 2.644615051394794e-05 3.0953935493016616e-05 3.0121465897536837e-05 1.9943227016483434e-05 1.5947178326314315e-05 2.0214234609738924e-05 3.107849261141382e-05 3.025348632945679e-05 2.5303439542767592e-05 1.673050064709969e-05 2.370176480326336e-05 2.2930738850845955e-05 2.4328046492883004e-05 3.263358667027205e-05 3.736751023097895e-05 1.4399473002413288e-05 3.266399653512053e-05 3.288280640845187e-05 2.9098331651766784e-05 3.5662887967191637e-05 2.530114034016151e-05 1.8814022041624412e-05 3.477245627436787e-05 3.212487717974e-05 2.7310705263516866e-05 2.2607166101806797e-05 1.599470851942897e-05 0.00055531325051561
1.7799668057705276e-05 3.341158662806265e-05 3.2412975997431204e-05 2.390904955973383e-05 8.737766620470211e-06 2.6673977117752656e-05 3.0099667128524743e-05 2.964602390420623e-05 1.8981485482072458e-05 1.614529173821211e-05 1.9851873730658554e-05 3.038482100237161e-05 2.9523082048399374e-05 2.4612359993625432e-05 1.6483236322528683e-05 2.2941572751733474e-05 2.199693517468404e-05 1.9859164240187965e-05 3.127894160570577e-05 3.536700387485325e-05 1.3800803571939468e-05 3.149127951473929e-05 3.20007347909268e-05 2.81082175206393e-05 3.453919634921476e-05 2.6221647203783505e-05 1.9160546798957512e-05 3.417533662286587e-05 3.121833651675843e-05 2.70249875029549e-05 2.3332793716690503e-05 1.627113488211762e-05 0.0005864214617758989
1.7334774383925833e-05 3.266198473284021e-05 3.210961585864425e-05 2.411134664725978e-05 9.085560122912284e-06 2.681600017240271e-05 2.921009945566766e-05 2.911541741923429e-05 1.785549829946831e-05 1.6438048987765796e-05 1.945265830727294e-05 2.9596332751680166e-05 2.8711459890473634e-05 2.3829326892155223e-05 1.617311681911815e-05 2.1973195543978363e-05 2.0906296413158998e-05 1.5468347555724904e-05 2.980459430546034e-05 3.319309325888753e-05 1.3143575415597297e-05 3.016497976204846e-05 3.099623791058548e-05 2.704288090171758e-05 3.3317312045255676e-05 2.7284533643978648e-05 1.9381657693884335e-05 3.353735519340262e-05 3.018409915966913e-05 2.658274388522841e-05 2.398088327026926e-05 1.643065297685098e-05 0.0006140947807580233
